OBJECTID,GlobalID,CreationDate,Creator,EditDate,Editor,case_number,crime_category,crime_code,crime_description,crime_type,reported_block_address,city_of_incident,city,district,reported_date,reported_year,reported_month,reported_day,reported_hour,reported_dayofwk,latitude,longitude,agency,updated_date
620529,dbc65ff3-6143-4731-99b9-fdc64a36a325,2021-03-30T09:00:45.115Z,RaleighGIS,2021-03-30T09:00:45.115Z,RaleighGIS,P21014986,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,CREEDMOOR RD  &  GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2021-03-29T22:03:00Z,2021,3,29,18,Monday,35.8431814320001,-78.681121732,RPD,2021-03-30T01:37:54.310Z
620772,9d180d8f-4eef-4bf3-bb3e-702d8f8c7b52,2021-03-31T09:00:42.084Z,RaleighGIS,2021-03-31T09:00:42.084Z,RaleighGIS,P21015258,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,1100 BLOCK CLANTON ST,RALEIGH,RALEIGH,Southwest,2021-03-31T03:51:00Z,2021,3,30,23,Tuesday,35.7836229100001,-78.6899478879999,RPD,2021-03-31T07:08:36.350Z
620883,2eb7011e-5381-46d3-9e89-d6fd79459fdf,2021-04-01T09:00:36.062Z,RaleighGIS,2021-04-01T09:00:36.062Z,RaleighGIS,P21015451,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,GREEN RD  &  E MILLBROOK RD,RALEIGH,RALEIGH,North,2021-04-01T00:50:00Z,2021,3,31,20,Wednesday,35.8494538090001,-78.5865148249999,RPD,2021-04-01T07:38:29.420Z
621482,dae7f212-324e-4503-853f-c421def4acc8,2021-04-07T09:00:43.775Z,RaleighGIS,2021-04-07T09:00:43.775Z,RaleighGIS,P21016293,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,I 40 EB  &  ROCK QUARRY RD,RALEIGH,RALEIGH,Southeast,2021-04-06T04:34:00Z,2021,4,6,0,Tuesday,35.757913522,-78.612830194,RPD,2021-04-06T20:02:04.913Z
622216,c24acc9a-2a8a-4530-b0e3-c6219ded20dc,2021-04-12T09:00:55.154Z,RaleighGIS,2021-04-12T09:00:55.154Z,RaleighGIS,P21017285,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,4200 BLOCK SIX FORKS RD,RALEIGH,RALEIGH,North,2021-04-11T07:03:00Z,2021,4,11,3,Sunday,35.8381070900001,-78.641564101,RPD,2021-04-12T01:38:45.020Z
622610,4487d59f-b489-417b-9943-eebc3e9e3f65,2021-04-14T09:00:45.934Z,RaleighGIS,2021-04-14T09:00:45.934Z,RaleighGIS,P21017753,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,I 40 EB  &  ROCK QUARRY RD,RALEIGH,RALEIGH,Southeast,2021-04-13T18:37:00Z,2021,4,13,14,Tuesday,35.757913522,-78.612830194,RPD,2021-04-13T20:51:39.540Z
622878,0266b043-66e4-4877-8e4d-00246db88edb,2021-04-16T09:00:45.739Z,RaleighGIS,2021-04-16T09:00:45.739Z,RaleighGIS,P21018090,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,CAPITAL BLVD  &  WADE AVE,RALEIGH,RALEIGH,Downtown,2021-04-15T16:17:00Z,2021,4,15,12,Thursday,35.796026324,-78.6408582349999,RPD,2021-04-15T21:25:24.470Z
625296,a99e57ab-8771-4ff8-9165-53cab8e0bb79,2021-05-04T09:00:41.069Z,RaleighGIS,2021-05-04T09:00:41.069Z,RaleighGIS,P21021377,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,ATLANTIC AVE  &  SPRING FOREST RD,RALEIGH,RALEIGH,North,2021-05-03T19:53:00Z,2021,5,3,15,Monday,35.8612550080001,-78.600428725,RPD,2021-05-03T21:44:22.300Z
625504,310d24ee-d2b0-428d-870a-e13911d22e3e,2021-05-06T09:00:41.661Z,RaleighGIS,2021-05-06T09:00:41.661Z,RaleighGIS,P21021688,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,200 BLOCK BART ST,RALEIGH,RALEIGH,Southeast,2021-05-05T13:43:00Z,2021,5,5,9,Wednesday,35.7768289160001,-78.619531824,RPD,2021-05-05T16:38:03.990Z
625719,c8fb11cd-ab4e-457a-a072-7de6224fb234,2021-05-07T09:00:39.367Z,RaleighGIS,2021-05-07T09:00:39.367Z,RaleighGIS,P21021871,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,S NEW HOPE RD  &  ROCK QUARRY RD,RALEIGH,RALEIGH,Southeast,2021-05-06T07:37:00Z,2021,5,6,3,Thursday,35.739454139,-78.56863593,RPD,2021-05-07T03:59:36.173Z
625765,b7276b97-29d3-43cf-92b8-f4dafb2b4dfd,2021-05-07T09:00:39.367Z,RaleighGIS,2021-05-07T09:00:39.367Z,RaleighGIS,P21021982,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,4200 BLOCK KAPLAN DR,RALEIGH,RALEIGH,Southwest,2021-05-06T18:54:00Z,2021,5,6,14,Thursday,35.7752820480001,-78.692127349,RPD,2021-05-07T07:55:41.577Z
627690,cfdc6e99-5f91-474b-8d89-4170fda64da3,2021-05-21T09:00:36.849Z,RaleighGIS,2021-05-21T09:00:36.849Z,RaleighGIS,P21024681,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,SUNNYBROOK RD  &  SUNGATE BLVD,RALEIGH,RALEIGH,Southeast,2021-05-20T23:20:00Z,2021,5,20,19,Thursday,35.7764867920001,-78.583343075,RPD,2021-05-21T00:46:08.569Z
628324,da1cf072-ab02-4f3c-af0d-a0a64fcc9f58,2021-05-25T09:00:47.719Z,RaleighGIS,2021-05-25T09:00:47.719Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,North,2021-05-24T15:29:00Z,2021,5,24,11,Monday,0.0,0.0,RPD,2021-05-24T23:35:20.700Z
628463,ad062256-6897-4ad2-9381-a27cf41a649a,2021-05-26T14:02:51.526Z,RaleighGIS,2021-05-26T14:02:51.526Z,RaleighGIS,P21025705,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,4300 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2021-05-25T22:20:00Z,2021,5,25,18,Tuesday,35.839640198,-78.676550245,RPD,2021-05-26T05:51:43.600Z
628574,7d0dbce6-2d18-45ec-9646-f9da91229dd5,2021-05-27T09:00:41.306Z,RaleighGIS,2021-05-27T09:00:41.306Z,RaleighGIS,P21025811,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,500 BLOCK WADE AVE,RALEIGH,RALEIGH,Downtown,2021-05-26T15:18:00Z,2021,5,26,11,Wednesday,35.797094031,-78.64862177,RPD,2021-05-26T17:33:36.727Z
632978,23172a14-8ea5-48c5-9865-50a5bcc1e234,2021-06-26T09:00:41.229Z,RaleighGIS,2021-06-26T09:00:41.229Z,RaleighGIS,P21031709,VANDALISM,80B,All Other/Damage to Property (minor),,1900 BLOCK GLENWOOD AVE,RALEIGH,RALEIGH,Downtown,2021-06-25T11:35:00Z,2021,6,25,7,Friday,35.806650942,-78.647306725,RPD,2021-06-25T19:10:04.680Z
635556,b60ceeb8-c97f-408e-95f7-ff6eb14bf072,2021-07-13T09:00:41.494Z,RaleighGIS,2021-07-13T09:00:41.494Z,RaleighGIS,P21035104,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,TRIANGLE TOWN BLVD  &  OLD WAKE FOREST RD,RALEIGH,RALEIGH,Northeast,2021-07-12T21:29:00Z,2021,7,12,17,Monday,35.867474794,-78.5715203299999,RPD,2021-07-13T08:24:35.783Z
635637,f28b90a2-6e04-4fc8-831e-283b94e015f8,2021-07-15T09:00:42.535Z,RaleighGIS,2021-07-15T09:00:42.535Z,RaleighGIS,P21035380,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,4600 BLOCK CREEDMOOR RD,RALEIGH,RALEIGH,Northwest,2021-07-14T11:45:00Z,2021,7,14,7,Wednesday,35.8433611130001,-78.68093587,RPD,2021-07-14T18:52:36.520Z
635824,08323df1-ac1c-4e81-8ca5-5783d3dd8558,2021-07-15T09:00:42.535Z,RaleighGIS,2021-07-15T09:00:42.535Z,RaleighGIS,P21035476,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,300 BLOCK S BLOUNT ST,RALEIGH,RALEIGH,Downtown,2021-07-14T19:35:00Z,2021,7,14,15,Wednesday,35.7765513370001,-78.636670798,RPD,2021-07-15T00:59:20.030Z
635865,2a63730f-6535-405c-a9ca-12982b58755a,2021-07-16T09:00:51.717Z,RaleighGIS,2021-07-16T09:00:51.717Z,RaleighGIS,P21035573,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,E MARTIN ST  &  S SWAIN ST,RALEIGH,RALEIGH,Downtown,2021-07-15T04:22:00Z,2021,7,15,0,Thursday,35.7765966100001,-78.629210992,RPD,2021-07-15T08:49:25.753Z
636676,3abe0abd-14fc-45fc-b082-3de6ee1b334f,2021-07-21T09:00:43.774Z,RaleighGIS,2021-07-21T09:00:43.774Z,RaleighGIS,P21036646,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,700 BLOCK SUNNYBROOK RD,RALEIGH,RALEIGH,Southeast,2021-07-20T17:56:00Z,2021,7,20,13,Tuesday,35.7676852010001,-78.5834391,RPD,2021-07-20T22:44:29.347Z
637633,de7d15b9-77d8-40c8-97c3-1ea430f870fd,2021-07-27T09:00:48.912Z,RaleighGIS,2021-07-27T09:00:48.912Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southeast,2021-07-26T16:00:00Z,2021,7,26,12,Monday,0.0,0.0,RPD,2021-07-26T20:14:31.117Z
637899,9a03189e-5e3d-4cae-a2c2-20de5ba3c041,2021-07-29T09:01:20.216Z,RaleighGIS,2021-07-29T09:01:20.216Z,RaleighGIS,P21038258,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,CREEDMOOR RD  &  GLENWOOD AVE,RALEIGH,RALEIGH,Northwest,2021-07-29T01:37:00Z,2021,7,28,21,Wednesday,35.8431814320001,-78.681121732,RPD,2021-07-29T03:35:53.380Z
641091,099d8202-0c34-408c-986b-309824a51633,2021-08-21T09:00:42.419Z,RaleighGIS,2021-08-21T09:00:42.419Z,RaleighGIS,P21042629,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,2400 BLOCK CRABTREE BLVD,RALEIGH,RALEIGH,Southeast,2021-08-20T21:20:00Z,2021,8,20,17,Friday,35.8053472550001,-78.612101041,RPD,2021-08-21T02:54:44.367Z
641217,29a698b9-91ec-4b08-9075-2d84aed5bec7,2021-08-22T09:00:36.084Z,RaleighGIS,2021-08-22T09:00:36.084Z,RaleighGIS,P21042800,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,7200 BLOCK HIDDEN RIDGE DR,RALEIGH,RALEIGH,Northwest,2021-08-21T19:35:00Z,2021,8,21,15,Saturday,35.8764980670001,-78.693731886,RPD,2021-08-21T20:43:25.270Z
641226,c6603bcc-40c3-4409-91db-93c06714aa70,2021-08-22T09:00:36.084Z,RaleighGIS,2021-08-22T09:00:36.084Z,RaleighGIS,P21042817,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,N RALEIGH BLVD  &  BARKSDALE DR,RALEIGH,RALEIGH,Southeast,2021-08-21T21:33:00Z,2021,8,21,17,Saturday,35.8024248,-78.608252036,RPD,2021-08-22T00:27:45.033Z
641228,e4bc891a-a6f9-48be-a013-c01d973a2cec,2021-08-22T09:00:36.084Z,RaleighGIS,2021-08-22T09:00:36.084Z,RaleighGIS,P21042822,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,3600 BLOCK NEW BERN AVE,RALEIGH,RALEIGH,Southeast,2021-08-21T21:27:00Z,2021,8,21,17,Saturday,35.7960664880001,-78.5798842679999,RPD,2021-08-22T02:24:17.637Z
642909,c68b6bf9-4f0f-4aa1-a460-2ea5ede9aa93,2021-09-04T09:00:39.902Z,RaleighGIS,2021-09-04T09:00:39.902Z,RaleighGIS,P21045220,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,9400 BLOCK CLUB HILL DR,RALEIGH,RALEIGH,Northwest,2021-09-03T12:48:00Z,2021,9,3,8,Friday,35.90740148,-78.7978742449999,RPD,2021-09-03T23:44:31.863Z
643532,10f266fd-5a5e-4f16-9bc3-2dd453ffc43a,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,P21046097,STOLEN PROPERTY,52D,Stolen Property/Recover Stolen Vehicle (no arrest) (STOLEN FROM OTHER JURISDICTION),,2000 BLOCK N RALEIGH BLVD,RALEIGH,RALEIGH,Southeast,2021-09-08T05:21:00Z,2021,9,8,1,Wednesday,35.805705807,-78.6071291229999,RPD,2021-09-09T00:15:05.340Z
643533,7dfe7cd6-1847-4803-bd22-9769a9256f36,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,P21046098,ALL OTHER OFFENSES,80D,All Other/Trespassing,,500 BLOCK DACIAN RD,RALEIGH,RALEIGH,Southeast,2021-09-08T05:48:00Z,2021,9,8,1,Wednesday,35.763824336,-78.601917702,RPD,2021-09-09T00:15:05.833Z
643589,0c8f52ac-2188-4e92-990a-64c34eb884f1,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,P21046131,HUMANE,82J,Humane/Chemical Deployment,,800 BLOCK OVAL DR,RALEIGH,RALEIGH,UNK,2021-09-08T11:39:00Z,2021,9,8,7,Wednesday,35.772874394,-78.67314827,RPD,2021-09-09T00:15:12.720Z
643590,5d70e286-14eb-4354-b9b7-ac33efe2cf77,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,P21046132,HUMANE,82J,Humane/Chemical Deployment,,1900 BLOCK ATKINS DR,RALEIGH,RALEIGH,Southeast,2021-09-08T12:27:00Z,2021,9,8,8,Wednesday,35.7542169930001,-78.606718315,RPD,2021-09-09T00:15:13.209Z
643593,fe9a8a07-4be7-4372-86ba-35c12f297ee4,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,P21046140,STOLEN PROPERTY,52D,Stolen Property/Recover Stolen Vehicle (no arrest) (STOLEN FROM OTHER JURISDICTION),,1500 BLOCK TIVOLI CT,RALEIGH,RALEIGH,Southeast,2021-09-08T13:47:00Z,2021,9,8,9,Wednesday,35.8015837680001,-78.618667783,RPD,2021-09-09T00:15:16.493Z
643594,ca3a4c82-3c03-41b4-afce-092d90e860bd,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,P21046141,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,SIX FORKS RD  &  E MILLBROOK RD,RALEIGH,RALEIGH,North,2021-09-08T12:18:00Z,2021,9,8,8,Wednesday,35.856154261,-78.641254535,RPD,2021-09-09T00:15:16.983Z
643598,83c1d920-c48b-4478-a423-ddb243445404,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,P21046154,UNAUTHORIZED MOTOR VEHICLE USE,80E,All Other/Unauthorized Use of Vehicle,,500 BLOCK STEEL ST,RALEIGH,RALEIGH,Southwest,2021-09-08T13:35:00Z,2021,9,8,9,Wednesday,35.7475056500001,-78.6543214,RPD,2021-09-09T00:15:23.780Z
643614,19d98f89-961a-43b8-b950-c189c7b800ec,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,P21046185,HUMANE,82J,Humane/Chemical Deployment,,1300 BLOCK HARDIMONT RD,RALEIGH,RALEIGH,North,2021-09-08T17:12:00Z,2021,9,8,13,Wednesday,35.83716909,-78.615404998,RPD,2021-09-09T00:15:36.247Z
643616,18678638-b69f-4e82-8843-9edfa940187a,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,P21046192,STOLEN PROPERTY,52D,Stolen Property/Recover Stolen Vehicle (no arrest) (STOLEN FROM OTHER JURISDICTION),,1900 BLOCK TRAILWOOD HEIGHTS LN,RALEIGH,RALEIGH,Southwest,2021-09-08T17:52:00Z,2021,9,8,13,Wednesday,35.7508303060001,-78.686372238,RPD,2021-09-09T00:15:39.089Z
643629,8aa6658f-0dd1-477d-aad6-e72c63492447,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,P21046228,VANDALISM,80B,All Other/Damage to Property (minor),,2800 BLOCK S WILMINGTON ST,RALEIGH,RALEIGH,Downtown,2021-09-08T20:28:00Z,2021,9,8,16,Wednesday,35.7436089230001,-78.646810665,RPD,2021-09-09T00:15:47.440Z
643678,7755509c-d3ed-41b8-9049-82ef76086d10,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Downtown,2021-09-08T19:52:00Z,2021,9,8,15,Wednesday,0.0,0.0,RPD,2021-09-09T00:15:45.470Z
643687,f1eaf268-e0a7-4486-b7d5-556b4ce3bb8e,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,North,2021-09-08T14:54:00Z,2021,9,8,10,Wednesday,0.0,0.0,RPD,2021-09-09T00:15:27.009Z
643699,4b0b03c6-bc00-4146-980b-0def73b14814,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southwest,2021-09-08T16:50:00Z,2021,9,8,12,Wednesday,0.0,0.0,RPD,2021-09-09T00:15:43.990Z
643702,f7937606-89ae-44da-ac03-94c114f5e2be,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,,MISCELLANEOUS,81C,Miscellaneous/Found Property,,,,RALEIGH,Downtown,2021-09-08T15:58:00Z,2021,9,8,11,Wednesday,0.0,0.0,RPD,2021-09-09T00:15:39.567Z
643705,ccb88ff9-7341-4efc-bb64-6781d303078f,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,,MISCELLANEOUS,81C,Miscellaneous/Found Property,,,,RALEIGH,Southwest,2021-09-08T13:16:00Z,2021,9,8,9,Wednesday,0.0,0.0,RPD,2021-09-09T00:15:25.529Z
643706,da2d44eb-94c1-443b-bfe2-916aae30ce02,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,,MISCELLANEOUS,81C,Miscellaneous/Found Property,,,,RALEIGH,Southwest,2021-09-08T14:53:00Z,2021,9,8,10,Wednesday,0.0,0.0,RPD,2021-09-09T00:15:32.017Z
643707,2ac35c73-61f0-481e-8495-53fb62cde506,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,Downtown,2021-09-08T05:02:00Z,2021,9,8,1,Wednesday,0.0,0.0,RPD,2021-09-09T00:15:09.797Z
643715,4b9bbd25-48bd-4c44-8e41-1ce722283e1d,2021-09-09T09:00:54.357Z,RaleighGIS,2021-09-09T09:00:54.357Z,RaleighGIS,,MISCELLANEOUS,81J,Miscellaneous/Overdose,,,,RALEIGH,Southwest,2021-09-08T18:45:00Z,2021,9,8,14,Wednesday,0.0,0.0,RPD,2021-09-09T00:22:08.613Z
643741,cb7d85a6-0e4d-4a2d-a39c-36487617ce2c,2021-09-11T09:00:49.285Z,RaleighGIS,2021-09-11T09:00:49.285Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Northwest,2021-09-10T04:16:00Z,2021,9,10,0,Friday,0.0,0.0,RPD,2021-09-11T00:53:17.793Z
643876,8ff59b51-86f5-4583-9dbd-9612c64bce86,2021-09-11T09:00:49.285Z,RaleighGIS,2021-09-11T09:00:49.285Z,RaleighGIS,P21046522,VANDALISM,80B,All Other/Damage to Property (minor),,1500 BLOCK GORMAN STREET,RALEIGH,RALEIGH,Southwest,2021-09-10T12:01:00Z,2021,9,10,8,Friday,35.778283603,-78.687318926,RPD,2021-09-11T00:53:26.557Z
643887,07bb7b81-71dc-4cd0-b45b-6cd9241a0ea4,2021-09-11T09:00:49.285Z,RaleighGIS,2021-09-11T09:00:49.285Z,RaleighGIS,P21046539,STOLEN PROPERTY,52D,Stolen Property/Recover Stolen Vehicle (no arrest) (STOLEN FROM OTHER JURISDICTION),,800 BLOCK BARBOUR DR,RALEIGH,RALEIGH,Southwest,2021-09-10T13:29:00Z,2021,9,10,9,Friday,35.7704007720001,-78.66516828,RPD,2021-09-11T01:15:36.933Z
643893,1563c356-6a8f-4158-adf8-5c0632d8e0ff,2021-09-11T09:00:49.285Z,RaleighGIS,2021-09-11T09:00:49.285Z,RaleighGIS,P21046546,STOLEN PROPERTY,52D,Stolen Property/Recover Stolen Vehicle (no arrest) (STOLEN FROM OTHER JURISDICTION),,3000 BLOCK BOONE TRL,RALEIGH,RALEIGH,Downtown,2021-09-10T11:51:00Z,2021,9,10,7,Friday,35.7391317130001,-78.6343635819999,RPD,2021-09-11T01:17:28.717Z
643906,3cede04d-c825-458b-8b89-decc2dce00e3,2021-09-11T09:00:49.285Z,RaleighGIS,2021-09-11T09:00:49.285Z,RaleighGIS,P21046559,STOLEN PROPERTY,52D,Stolen Property/Recover Stolen Vehicle (no arrest) (STOLEN FROM OTHER JURISDICTION),,800 BLOCK GROVE CREEK LN,RALEIGH,RALEIGH,Southeast,2021-09-10T13:48:00Z,2021,9,10,9,Friday,35.7389199940001,-78.625814388,RPD,2021-09-11T01:20:52.127Z
643976,b8814de6-6f9e-4d87-83b3-37a84c63dd40,2021-09-12T09:00:46.007Z,RaleighGIS,2021-09-12T09:00:46.007Z,RaleighGIS,P21046743,VANDALISM,80B,All Other/Damage to Property (minor),,5000 BLOCK CAPE BRETON DR,RALEIGH,RALEIGH,Northeast,2021-09-11T08:04:00Z,2021,9,11,4,Saturday,35.854816892,-78.576038231,RPD,2021-09-11T22:32:25.769Z
643985,469514ca-869f-4753-8283-14adecf7eb6a,2021-09-11T09:00:49.285Z,RaleighGIS,2021-09-11T09:00:49.285Z,RaleighGIS,,MISCELLANEOUS,81C,Miscellaneous/Found Property,,,,RALEIGH,Downtown,2021-09-10T22:28:00Z,2021,9,10,18,Friday,0.0,0.0,RPD,2021-09-11T01:23:40.093Z
643987,4b9a2e70-12eb-475e-b7c1-ac4af7beb674,2021-09-12T09:00:46.007Z,RaleighGIS,2021-09-12T09:00:46.007Z,RaleighGIS,,MISCELLANEOUS,81C,Miscellaneous/Found Property,,,,RALEIGH,Downtown,2021-09-11T06:33:00Z,2021,9,11,2,Saturday,0.0,0.0,RPD,2021-09-11T17:50:57.323Z
643988,30c8a6ef-b23c-4a20-8127-83f60bb49c8f,2021-09-12T09:00:46.007Z,RaleighGIS,2021-09-12T09:00:46.007Z,RaleighGIS,,MISCELLANEOUS,81C,Miscellaneous/Found Property,,,,RALEIGH,Downtown,2021-09-11T07:51:00Z,2021,9,11,3,Saturday,0.0,0.0,RPD,2021-09-12T01:18:35.277Z
643991,e6cc18ef-663a-4b7c-bbb7-0230492608e0,2021-09-11T09:00:49.285Z,RaleighGIS,2021-09-11T09:00:49.285Z,RaleighGIS,,MISCELLANEOUS,81E,Miscellaneous/Lost Property,,,,RALEIGH,Downtown,2021-09-10T16:54:00Z,2021,9,10,12,Friday,0.0,0.0,RPD,2021-09-11T00:53:45.133Z
643995,1ba63e09-06de-43a9-a770-c631e02860bc,2021-09-11T09:00:49.285Z,RaleighGIS,2021-09-11T09:00:49.285Z,RaleighGIS,,MISCELLANEOUS,81F,Miscellaneous/Mental Commitment,,,,RALEIGH,Northwest,2021-09-10T08:14:00Z,2021,9,10,4,Friday,0.0,0.0,RPD,2021-09-11T00:53:22.737Z
644106,d23cabe4-169f-4435-b593-748feee2251d,2021-09-12T09:00:46.007Z,RaleighGIS,2021-09-12T09:00:46.007Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,Southeast,2021-09-11T10:14:00Z,2021,9,11,6,Saturday,0.0,0.0,RPD,2021-09-12T01:16:44.503Z
644178,61813f0b-65a6-4ab2-baf5-3b8246382980,2021-09-13T09:00:43.919Z,RaleighGIS,2021-09-13T09:00:43.919Z,RaleighGIS,P21046937,VANDALISM,80B,All Other/Damage to Property (minor),,300 BLOCK GLEN VALLEY DR,RALEIGH,RALEIGH,North,2021-09-12T12:07:00Z,2021,9,12,8,Sunday,35.8487178990001,-78.639521354,RPD,2021-09-12T20:34:51.100Z
644246,c3f5f3dd-c6a4-4294-86f5-3b45e544392e,2021-09-13T09:00:43.919Z,RaleighGIS,2021-09-13T09:00:43.919Z,RaleighGIS,,MISCELLANEOUS,81A,Miscellaneous/All Other Non-Offenses,,,,RALEIGH,North,2021-09-12T07:33:00Z,2021,9,12,3,Sunday,0.0,0.0,RPD,2021-09-12T20:34:01.037Z
644916,268375c0-9b0f-4809-9763-0fce1d30fe5f,2021-09-18T09:00:43.552Z,RaleighGIS,2021-09-18T09:00:43.552Z,RaleighGIS,P21047952,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,2600 BLOCK APPLIANCE CT,RALEIGH,RALEIGH,Northeast,2021-09-17T18:22:00Z,2021,9,17,14,Friday,35.8144411660001,-78.602183861,RPD,2021-09-18T06:27:48.177Z
645472,1f5cbddc-ff47-4b7f-8915-7743abc5ac25,2021-09-24T09:00:55.314Z,RaleighGIS,2021-09-24T09:00:55.314Z,RaleighGIS,,MISCELLANEOUS,81B,Miscellaneous/Deceased Person,,,,RALEIGH,Northwest,2021-09-23T04:39:00Z,2021,9,23,0,Thursday,0.0,0.0,RPD,2021-09-24T00:20:24.729Z
645482,b4ed9487-db7a-4c6e-ad1f-1249a3fdc0d7,2021-09-24T09:00:55.314Z,RaleighGIS,2021-09-24T09:00:55.314Z,RaleighGIS,,MISCELLANEOUS,81C,Miscellaneous/Found Property,,,,RALEIGH,Downtown,2021-09-23T06:52:00Z,2021,9,23,2,Thursday,0.0,0.0,RPD,2021-09-24T00:20:29.063Z
645614,135c36b3-c8e4-4c5a-865e-1485d5f0c38a,2021-09-23T09:00:41.950Z,RaleighGIS,2021-09-23T09:00:41.950Z,RaleighGIS,P21048895,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,S NEW HOPE RD  &  ROCK QUARRY RD,RALEIGH,RALEIGH,Southeast,2021-09-22T12:27:00Z,2021,9,22,8,Wednesday,35.739454139,-78.56863593,RPD,2021-09-22T18:11:40.929Z
645797,c15b5f9a-a28d-46ad-bb97-7e3333e2ee3f,2021-09-24T09:00:55.314Z,RaleighGIS,2021-09-24T09:00:55.314Z,RaleighGIS,P21049176,DISORDERLY CONDUCT,70E,Disorderly Conduct/Resist-Delay-Obstruct Officer,,3000 BLOCK NEW BERN AV,RALEIGH,RALEIGH,Southeast,2021-09-23T18:44:00Z,2021,9,23,14,Thursday,35.78635246,-78.588833504,RPD,2021-09-24T00:20:57.757Z
645804,cc6028fb-832c-497c-be9a-39dd9f1751c7,2021-09-24T09:00:55.314Z,RaleighGIS,2021-09-24T09:00:55.314Z,RaleighGIS,P21049187,ALL OTHER OFFENSES,80A,All Other/All Other Offenses,,5400 BLOCK THUNDERIDGE DR,RALEIGH,RALEIGH,Southeast,2021-09-23T18:40:00Z,2021,9,23,14,Thursday,35.789405559,-78.54244855,RPD,2021-09-23T21:11:19.483Z
